country,year,sex,duration,value,quality_obs_flag,quality_conf_status,dataflow,last_update,freq,age,unit
Czechia,2020,Females,No response,0.1,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Czechia,2021,Females,No response,0.1,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Czechia,2022,Females,No response,0.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Czechia,2023,Females,No response,2.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Czechia,2024,Females,No response,3.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Czechia,2025,Females,No response,3.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2016,Females,No response,3.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2017,Females,No response,2.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2018,Females,No response,2.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2019,Females,No response,2.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2020,Females,No response,1.5,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2021,Females,No response,1.1,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2022,Females,No response,0.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2023,Females,No response,0.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2024,Females,No response,0.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Germany,2025,Females,No response,0.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2016,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2017,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2021,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2022,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2023,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Denmark,2025,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2016,Females,No response,1.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2017,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2018,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2019,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2020,Females,No response,0.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2021,Females,No response,1.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2022,Females,No response,0.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2023,Females,No response,0.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2024,Females,No response,0.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Euro area – 21 countries (from 2026),2025,Females,No response,0.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2016,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2017,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2019,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2020,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2021,Females,No response,0.5,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2022,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2023,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2024,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Estonia,2025,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Greece,2021,Females,No response,1.2,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Greece,2022,Females,No response,2.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Greece,2023,Females,No response,2.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Greece,2024,Females,No response,2.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Greece,2025,Females,No response,2.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2016,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2017,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2018,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2019,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2020,Females,No response,0.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2021,Females,No response,1.2,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2022,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2023,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2024,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
European Union - 27 countries (from 2020),2025,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2016,Females,No response,0.2,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2017,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2019,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2020,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2021,Females,No response,2.6,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2022,Females,No response,2.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2023,Females,No response,2.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2024,Females,No response,1.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Finland,2025,Females,No response,1.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2016,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2017,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2018,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2019,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2020,Females,No response,0.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2021,Females,No response,1.8,bd,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2022,Females,No response,1.1,d,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2023,Females,No response,1.0,d,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2024,Females,No response,1.0,d,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
France,2025,Females,No response,1.2,d,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2016,Females,No response,1.1,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2017,Females,No response,1.2,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2018,Females,No response,1.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2019,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2020,Females,No response,2.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2021,Females,No response,2.4,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2022,Females,No response,2.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2023,Females,No response,2.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2024,Females,No response,2.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Croatia,2025,Females,No response,1.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Hungary,2016,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2016,Females,No response,3.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2017,Females,No response,4.7,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2018,Females,No response,4.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2019,Females,No response,3.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2020,Females,No response,2.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2021,Females,No response,5.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2022,Females,No response,5.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2023,Females,No response,5.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2024,Females,No response,4.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Ireland,2025,Females,No response,1.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2016,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2017,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2019,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2020,Females,No response,0.8,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2021,Females,No response,0.9,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2022,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2023,Females,No response,1.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Iceland,2024,Females,No response,0.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Italy,2021,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2016,Females,No response,3.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2017,Females,No response,2.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2018,Females,No response,4.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2019,Females,No response,4.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2020,Females,No response,3.8,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2021,Females,No response,1.4,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2022,Females,No response,1.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2023,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2024,Females,No response,1.8,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Luxembourg,2025,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Latvia,2016,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Latvia,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Latvia,2021,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Latvia,2023,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Latvia,2024,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Montenegro,2016,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Montenegro,2019,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2016,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2017,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2019,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2021,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2022,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2023,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
North Macedonia,2024,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Malta,2017,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Malta,2018,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2016,Females,No response,1.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2017,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2018,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2019,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2020,Females,No response,1.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2021,Females,No response,2.4,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2022,Females,No response,2.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2023,Females,No response,2.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2024,Females,No response,2.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Netherlands,2025,Females,No response,2.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2016,Females,No response,1.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2017,Females,No response,1.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2018,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2019,Females,No response,1.1,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2020,Females,No response,1.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2021,Females,No response,1.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2022,Females,No response,0.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2023,Females,No response,1.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2024,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Norway,2025,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2016,Females,No response,1.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2017,Females,No response,1.3,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2018,Females,No response,1.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2019,Females,No response,2.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2020,Females,No response,2.2,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2021,Females,No response,4.0,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2022,Females,No response,3.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2023,Females,No response,3.9,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2024,Females,No response,4.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Poland,2025,Females,No response,4.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2016,Females,No response,0.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2017,Females,No response,0.7,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2018,Females,No response,0.6,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2019,Females,No response,0.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2020,Females,No response,0.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2021,Females,No response,5.2,b,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2022,Females,No response,4.0,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2023,Females,No response,1.5,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2024,Females,No response,0.6,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Sweden,2025,Females,No response,0.4,,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Slovenia,2021,Females,No response,,bu,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Slovenia,2022,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Slovenia,2023,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
Slovenia,2024,Females,No response,,u,,ESTAT:LFSA_EGAD(1.0),2017-04-26 11:00:00,Annual,From 20 to 64 years,Percentage
